year,month,product,weighted_avg_price,date,prev_month_price,monthly_change,prev_year_price,yearly_change,ma_3,ma_6,ma_12,volatility
2021,5,사과,2566.219562130281,2021-05-01,2787.1141785871023,-0.07925567533397637,2228.9472886391404,0.15131460273206288,2770.331385809564,2997.3032476191293,2911.646283134691,196.25934948134997
2021,6,사과,2105.284698031862,2021-06-01,2566.219562130281,-0.17961630053033573,3396.8705502810562,-0.3802281638734596,2486.206146249748,2897.8047845156416,2804.0141287805923,347.88571424996877
2021,7,사과,1448.8224787577988,2021-07-01,2105.284698031862,-0.31181636378574396,2889.0034880427415,-0.49850442038082987,2040.1089129733136,2600.9256646067915,2683.9990446735137,561.5424941185044
2021,8,사과,1856.1362623060554,2021-08-01,1448.8224787577988,0.2811343622287543,2569.98465505769,-0.27776367899582277,1803.414479698572,2286.872932754068,2624.5116786108774,331.3915374666938
2021,9,사과,1752.8769562480502,2021-09-01,1856.1362623060554,-0.05563131767584584,2945.6135173474395,-0.404919570770256,1685.9452324373015,2086.075689343525,2525.116965185928,211.7451801253257
2021,10,사과,2188.791233484275,2021-10-01,1752.8769562480502,0.24868504071687858,2795.30168641788,-0.21697495332277905,1932.6014840127937,1986.3551984930536,2474.574427441461,227.79488991764038
2021,11,사과,1856.0026678364934,2021-11-01,2188.791233484275,-0.1520421685525598,2359.1620147547183,-0.21327884383156204,1932.5569525229396,1867.985716110756,2432.6444818649425,227.81732408332013
2021,12,사과,1911.8024365176746,2021-12-01,1856.0026678364934,0.03006448732437761,2702.2754766527873,-0.29252126475064033,1985.5321126128144,1835.7386725250578,2366.77172852035,178.22487539425336
2022,1,사과,2408.6401559816063,2022-01-01,1911.8024365176746,0.2598792165831296,3230.097198210898,-0.2543134128237021,2058.815086778591,1995.7082853956927,2298.3169750012416,304.23935943330645
2022,2,사과,1840.4864611012408,2022-02-01,2408.6401559816063,-0.23588151740699626,3740.452653422397,-0.507950873427778,2053.6430178668406,1993.09998519489,2139.986458974479,309.49752525610705
2022,3,사과,1880.5281921680748,2022-03-01,1840.4864611012408,0.0217560584731904,2957.660416711309,-0.3641838726505737,2043.2182697503074,2014.3751911815607,2050.225440262543,317.09730566395103
2022,4,사과,1981.3355467013669,2022-04-01,1880.5281921680748,0.05360587251663085,2787.1141785871023,-0.2891085833786028,1900.7833999902275,1979.7992433844095,1983.0772209387314,72.57631370865002
2022,5,사과,2089.2207837836995,2022-05-01,1981.3355467013669,0.05445076542534433,2566.219562130281,-0.18587605884767444,1983.6948408843803,2018.6689293756106,1943.327322743183,104.3662979634355
2022,6,사과,2498.526882779646,2022-06-01,2089.2207837836995,0.19591328124482343,2105.284698031862,0.18678812662031352,2189.6944044215707,2116.456337085939,1976.0975048054986,272.8423186781531
2022,7,사과,2486.4023580283274,2022-07-01,2498.526882779646,-0.004852669320823844,1448.8224787577988,0.716153907385628,2358.050008197224,2129.416704093726,2062.562494744709,232.8918524749082
2022,8,사과,2413.1951057172387,2022-08-01,2486.4023580283274,-0.029443043309024475,1856.1362623060554,0.30011742926626295,2466.0414488417373,2224.868144863059,2108.984065028975,46.1660374229354
2022,9,사과,2006.4629749423104,2022-09-01,2413.1951057172387,-0.16854506699906524,1752.8769562480502,0.14466846505703912,2302.020146229292,2245.8572753254316,2130.1162332534964,258.564027993274
2022,10,사과,2375.5585879213263,2022-10-01,2006.4629749423104,0.1839533635000805,2188.791233484275,0.08532899418632156,2265.0722228602913,2311.561115528758,2145.6801794565836,224.75138308690882
2022,11,사과,1924.111742365703,2022-11-01,2375.5585879213263,-0.19003818632427438,1856.0026678364934,0.036696646890385765,2102.0444350764465,2284.042941959092,2151.355935667351,240.4223892060814
2022,12,사과,1976.95344173252,2022-12-01,1924.111742365703,0.027462905715573527,1911.8024365176746,0.03407831477269019,2092.2079240065164,2197.114035117904,2156.7851861019217,246.80713189394584
2023,1,사과,2510.975551334362,2023-01-01,1976.95344173252,0.27012376636136004,2408.6401559816063,0.04248679284807921,2137.3469118108615,2201.2095673355766,2165.3131357146517,324.6487817659715
2023,2,사과,2085.845368678227,2023-02-01,2510.975551334362,-0.1693087702228785,1840.4864611012408,0.13331198721786697,2191.2581205817028,2146.651277829075,2185.759711346067,282.18573596799365
2023,3,사과,2379.484598836648,2023-03-01,2085.845368678227,0.1407770847100216,1880.5281921680748,0.2653277992569325,2325.4351729497453,2208.821548478131,2227.339411901781,217.65781258741382
2023,4,사과,2656.968378691809,2023-04-01,2379.484598836648,0.11661507705947138,1981.3355467013669,0.3409986930862223,2374.0994487355606,2255.7231802732117,2283.6421479009846,285.59958512391506
2023,5,사과,3141.6069136141323,2023-05-01,2656.968378691809,0.18240282376297645,2089.2207837836995,0.5037218363894029,2726.019963714196,2458.6390421479496,2371.340992053521,385.7248977134186
2023,6,사과,4136.494871592277,2023-06-01,3141.6069136141323,0.316681235219723,2498.526882779646,0.65557349016408,3311.6900546327392,2818.5626137912427,2507.8383244545735,754.2850037901187
2023,7,사과,3172.149505212141,2023-07-01,4136.494871592277,-0.2331310436289571,2486.4023580283274,0.27579894499762236,3483.417096806183,2928.7582727708723,2564.9839200532247,565.7880764164714
2023,8,사과,4588.787012151184,2023-08-01,3172.149505212141,0.44658598360870894,2413.1951057172387,0.9015399961982462,3965.810462985201,3345.9152133496987,2746.2832455893863,723.5781450698895
2023,9,사과,4504.077252368344,2023-09-01,4588.787012151184,-0.018460163777165417,2006.4629749423104,1.2447846327679404,4088.3379232438892,3700.013988938315,2954.417768708223,794.5721168353821
2023,10,사과,4370.3156688624995,2023-10-01,4504.077252368344,-0.029697888382245075,2375.5585879213263,0.8397002250685957,4487.726644460676,3985.5718706334296,3120.64752545332,110.14961980782765
2023,11,사과,3756.7312454919133,2023-11-01,4370.3156688624995,-0.14039819314248514,1924.111742365703,0.952449622740204,4210.374722240918,4088.09259261306,3273.3658173805047,398.51893719520587
2023,12,사과,4098.909936817547,2023-12-01,3756.7312454919133,0.09108415507131329,1976.95344173252,1.0733467214207288,4075.318950390653,4081.8284368172713,3450.1955253042565,307.4717257427147
2024,1,사과,4997.455343483935,2024-01-01,4098.909936817547,0.21921569893385673,2510.975551334362,0.9902445250126901,4284.365508597798,4386.046076529237,3657.402174650055,640.8154169983657
2024,2,사과,5566.048256800022,2024-02-01,4997.455343483935,0.1137764870790614,2085.845368678227,1.66848556483703,4887.471179033834,4548.922950637377,3947.419081993538,739.7270441268166
2024,3,사과,5623.346546050166,2024-03-01,5566.048256800022,0.010294249457888371,2379.484598836648,1.3632624261571067,5395.616715444707,4735.46783291768,4217.740910927997,346.00597116093365
2024,4,사과,5826.228012312578,2024-04-01,5623.346546050166,0.03607842138146666,2656.968378691809,1.1928104448052155,5671.874271720921,4978.119890159361,4481.845880396395,136.70984388015296
2024,5,사과,5605.0758370536305,2024-05-01,5826.228012312578,-0.037958036450270516,3141.6069136141323,0.7841429533287798,5684.883465138791,5286.177322086313,4687.134957349686,122.7483827333028
2024,6,사과,4821.654059223493,2024-06-01,5605.0758370536305,-0.13977005853357938,4136.494871592277,0.16563762530847148,5417.652636196567,5406.634675820637,4744.231556318955,527.861533899655
2024,7,사과,3137.0407177545108,2024-07-01,4821.654059223493,-0.34938494565914213,3172.149505212141,-0.011067822433949881,4521.256871343878,5096.5655715324,4741.305824030818,1261.1416218601078
2024,8,사과,3663.931128921404,2024-08-01,3137.0407177545108,0.1679577852416403,4588.787012151184,-0.2015469187784804,3874.2086352998017,4779.546050219297,4664.234500428337,861.7673699034784
2024,9,사과,2729.875858922843,2024-09-01,3663.931128921404,-0.25493254025043044,4504.077252368344,-0.39391007170505044,3176.949235199585,4297.3009356980765,4516.3843843078785,468.3047396477129
2024,10,사과,3293.6918988975913,2024-10-01,2729.875858922843,0.2065354137375388,4370.3156688624995,-0.2463492002730161,3229.166295580612,3875.2115834622455,4426.6657368108035,470.3588810318985
2024,11,사과,3393.0965399038996,2024-11-01,3293.6918988975913,0.030180309530341676,3756.7312454919133,-0.09679550700476014,3138.888099241444,3506.5483672706237,4396.362844678469,357.6850293361777
2024,12,사과,3789.1733779418096,2024-12-01,3393.0965399038996,0.11673020009301815,4098.909936817547,-0.0755655927185902,3491.9872722477667,3334.4682537236763,4370.551464772157,262.1259367681618
2020,1,감귤,1231.4782972814378,2020-01-01,,,,,,,,
2020,2,감귤,1973.054880182436,2020-02-01,1231.4782972814378,0.6021840454176683,,,,,,
2020,3,감귤,3559.355811902537,2020-03-01,1973.054880182436,0.8039821637264473,,,2254.629663122137,,,1189.208434026719
2020,4,감귤,5195.582192731615,2020-04-01,3559.355811902537,0.4596973349383935,,,3575.997628272196,,,1611.328111394579
2020,6,감귤,5321.432545514532,2020-06-01,5195.582192731615,0.024222569890045342,,,4692.123516716228,,,983.0216592860795
2020,7,감귤,5891.097988519277,2020-07-01,5321.432545514532,0.10705114424214957,,,5469.370908921807,3862.0002860219724,,370.60744066094736
2020,8,감귤,5291.765236685634,2020-08-01,5891.097988519277,-0.10173532217621206,,,5501.431923573148,4538.714775922672,,337.7865730476008
2020,9,감귤,4765.722854736333,2020-09-01,5291.765236685634,-0.09940773228231392,,,5316.195359980415,5004.159438348322,,563.0851810582458
2020,10,감귤,1242.6108841663472,2020-10-01,4765.722854736333,-0.7392607749039792,,,3766.6996585294382,4618.035283725623,,2201.692133916787
2020,11,감귤,1048.7312488332925,2020-11-01,1242.6108841663472,-0.15602602375652475,,,2352.354995911991,3926.893459742569,,2092.2847905469316
2020,12,감귤,1057.5464364486768,2020-12-01,1048.7312488332925,0.008405573520567033,,,1116.2961898161054,3216.24577489826,,109.48049319297301
2021,1,감귤,1279.886159865711,2021-01-01,1057.5464364486768,0.2102410974629807,,,1128.7212817158934,2447.710470122666,3154.855378072319,130.98680152105888
2021,2,감귤,1438.8943413380189,2021-02-01,1279.886159865711,0.12423619104451555,1231.4782972814378,0.16842850135033993,1258.7756458841357,1805.5653208980632,3172.1400484103674,191.54841813834983
2021,3,감귤,2264.0088966939993,2021-03-01,1438.8943413380189,0.5734365141701172,1973.054880182436,0.1474637220859567,1660.9297992992433,1388.6129945576743,3196.386216452998,528.298399325272
2021,4,감귤,4426.950188261824,2021-04-01,2264.0088966939993,0.9553590070808655,3559.355811902537,0.24375039254520137,2709.9511420979475,1919.3362119069207,3268.6857478162715,1543.1357039356026
2021,5,감귤,6585.939577627153,2021-05-01,4426.950188261824,0.48769227064942955,5195.582192731615,0.26760377053424067,4425.6328875276595,2842.204266705897,3384.5488632242336,2160.965641596079
2021,6,감귤,5938.084719747359,2021-06-01,6585.939577627153,-0.09836938985601962,5321.432545514532,0.11588085895265299,5650.3248285454465,3655.6273139223445,3435.936544410302,1107.8867776476213
2021,7,감귤,4802.1395387033945,2021-07-01,5938.084719747359,-0.19129824424133413,5891.097988519277,-0.1848481305077717,5775.387945359303,4242.669543728625,3345.190006925646,902.9608657152967
2021,8,감귤,4752.777677411372,2021-08-01,4802.1395387033945,-0.010279139307424301,5291.765236685634,-0.10185401943715922,5164.333978620708,4794.983433074184,3300.274376986124,670.5421727103311
2021,9,감귤,3475.80303377148,2021-09-01,4752.777677411372,-0.26867965015679074,4765.722854736333,-0.2706661424264082,4343.573416628748,4996.949122587097,3192.7810585723855,751.9163692597392
2021,10,감귤,1438.2920924012458,2021-10-01,3475.80303377148,-0.586198619879619,1242.6108841663472,0.15747585243966267,3222.2909345280327,4498.839439943667,3209.0878259252936,1671.722154443465
2021,11,감귤,1306.0860612404576,2021-11-01,1438.2920924012458,-0.0919187638305573,1048.7312488332925,0.24539634219297923,2073.3937291377283,3618.863853879218,3230.5340602925576,1216.3196545157525
2021,12,감귤,1326.2148703295352,2021-12-01,1306.0860612404576,0.015411548814754372,1057.5464364486768,0.2540488290831633,1356.8643413237467,2850.218878976247,3252.923096449296,71.23307674805672
2022,1,감귤,1554.9506740727884,2022-01-01,1326.2148703295352,0.1724726579837077,1279.886159865711,0.21491326559538537,1395.7505352142607,2309.0207348711465,3275.8451392998854,138.23821974501516
2022,2,감귤,2126.5405610011085,2022-02-01,1554.9506740727884,0.36759358123636754,1438.8943413380189,0.47789903671707523,1669.235368467811,1871.3145488027694,3333.1489909384763,412.22087079253976
2022,3,감귤,3723.3663005264175,2022-03-01,2126.5405610011085,0.750903024757531,2264.0088966939993,0.6445899598554727,2468.285845200105,1912.5750932619255,3454.762107924511,1123.876755572543
2022,4,감귤,4966.514076516951,2022-04-01,3723.3663005264175,0.3338773775265609,4426.950188261824,0.12188162624594123,3605.4736460148256,2500.612090614543,3499.7257652791054,1423.6524859314159
2022,5,감귤,6646.640378458231,2022-05-01,4966.514076516951,0.338290856736998,6585.939577627153,0.009216726044265933,5112.1735851672,3390.704476817505,3504.7841653483615,1467.0703299508864
2022,6,감귤,6075.8957073252695,2022-06-01,6646.640378458231,-0.0858696482184812,5938.084719747359,0.023207986090130195,5896.350054100151,4182.317949650128,3516.268414313188,854.3322414685948
2022,7,감귤,4740.660771141518,2022-07-01,6075.8957073252695,-0.21975935738560404,4802.1395387033945,-0.012802370082414583,5821.065618975005,4713.269632494917,3511.145183683031,978.2092548750761
2022,8,감귤,5191.9595697198965,2022-08-01,4740.660771141518,0.09519744617156167,4752.777677411372,0.09240530950897075,5336.172016062228,5224.172800614714,3547.7436747087413,679.1987970848018
2022,9,감귤,4293.628405258228,2022-09-01,5191.9595697198965,-0.17302352847676994,3475.80303377148,0.2352910575025744,4742.082915373215,5319.216484736682,3615.895788999304,449.1672707705119
2022,10,감귤,1484.604093495775,2022-10-01,4293.628405258228,-0.6542308850766773,1438.2920924012458,0.03219930175463226,3656.7306894913,4738.898154233153,3619.755122423848,1933.9984958717255
2022,11,감귤,1340.7697346290947,2022-11-01,1484.604093495775,-0.0968839837481491,1306.0860612404576,0.026555427255456898,2373.0007444610324,3854.586380261631,3622.645428539568,1664.866372794564
2022,12,감귤,1625.349922555644,2022-12-01,1340.7697346290947,0.21225135127716355,1326.2148703295352,0.22555549550713483,1483.5745835601713,3112.828749466693,3647.5733495584104,142.29288723653016
2023,1,감귤,2044.2118506680215,2023-01-01,1625.349922555644,0.25770569297088564,1554.9506740727884,0.3146473934853129,1670.1105026175867,2663.420596054443,3688.34511427468,353.8507238934831
2023,2,감귤,2292.89831069072,2023-02-01,2044.2118506680215,0.12165395672734758,2126.5405610011085,0.07822928597764212,1987.4866946381287,2180.2437195495804,3702.2082600821473,337.370004772797
2023,3,감귤,3768.9860495429443,2023-03-01,2292.89831069072,0.6437650252389793,3723.3663005264175,0.012252286059009743,2702.032070300562,2092.803326930367,3706.009905833525,932.3381008065277
2023,4,감귤,4997.475508040203,2023-04-01,3768.9860495429443,0.3259469370140635,4966.514076516951,0.006234036800508935,3686.453289424622,2678.2818960211043,3708.5900251271287,1354.1762058444465
2023,5,감귤,8489.817980617303,2023-05-01,4997.475508040203,0.6988213282803357,6646.640378458231,0.2773096628084186,5752.093179400149,3869.789937019139,3862.1881586403847,2449.2140377699448
2023,6,감귤,6199.537979665146,2023-06-01,8489.817980617303,-0.26976785676453674,6075.8957073252695,0.02034963704047943,6562.277156107551,4632.154613204056,3872.4916813353743,1774.2036999837646
2023,7,감귤,5495.509769524622,2023-07-01,6199.537979665146,-0.11356139964780898,4740.660771141518,0.1592286465587669,6728.288576602357,5207.37093301349,3935.3957645339665,1565.6159526126987
2023,8,감귤,7056.78839224382,2023-08-01,5495.509769524622,0.2841007819469774,5191.9595697198965,0.3591762989449725,6250.612047144529,6001.352613272339,4090.7981664109598,781.8913957300384
2023,9,감귤,5073.488319586829,2023-09-01,7056.78839224382,-0.28104853970637045,4293.628405258228,0.181631906797882,5875.262160451756,6218.769658279653,4155.786492605011,1044.7625105072798
2023,10,감귤,1780.0506670480318,2023-10-01,5073.488319586829,-0.6491465920644921,1484.604093495775,0.1990069775818637,4636.77579295956,5682.532184780958,4180.407040401032,2665.3383703220475
2023,11,감귤,2046.9405830904177,2023-11-01,1780.0506670480318,0.1499338872668079,1340.7697346290947,0.526690624215705,2966.8265232417593,4608.719285193144,4239.254611106142,1829.2964494461103
2023,12,감귤,2376.346765957984,2023-12-01,2046.9405830904177,0.16092610874431812,1625.349922555644,0.4620524066728342,2067.779338698811,3971.520749575284,4301.83768138967,298.6937389622895
2024,1,감귤,3761.346173986269,2024-01-01,2376.346765957984,0.5828271479015168,2044.2118506680215,0.8399982236464929,2728.21117434489,3682.4934836522248,4444.932208332858,909.7543920975758
2024,2,감귤,5573.258232000759,2024-02-01,3761.346173986269,0.48171903733450505,2292.89831069072,1.430660882785444,3903.650390648337,3435.2384569450483,4718.295535108694,1603.199487895625
2024,3,감귤,6295.072896788864,2024-03-01,5573.258232000759,0.12951394583577014,3768.9860495429443,0.6702298215065701,5209.892434258631,3638.835886478721,4928.802772379187,1305.3615605216767
2024,4,감귤,5681.568748508014,2024-04-01,6295.072896788864,-0.0974578306462186,4997.475508040203,0.13688776250472978,5849.966625765879,4289.088900055384,4985.810542418171,389.258893764196
2024,5,감귤,8004.037650989464,2024-05-01,5681.568748508014,0.40877247205559764,8489.817980617303,-0.05721916897828683,6660.226432095448,5281.9384113718925,4945.328848282518,1203.5232773023315
2024,6,감귤,6253.7446735460735,2024-06-01,8004.037650989464,-0.21867625488081233,6199.537979665146,0.008743666714959852,6646.450357681184,5928.171395969907,4949.846072772596,1210.0118869302032
2024,7,감귤,4883.987346204318,2024-07-01,6253.7446735460735,-0.21902994107449858,5495.509769524622,-0.111276742097977,6380.589890246619,6115.2782580062485,4898.885870829237,1563.8880259939806
2024,8,감귤,5436.163866831866,2024-08-01,4883.987346204318,0.11305854857643771,7056.78839224382,-0.2296546864283472,5524.631962194086,6092.4291971447665,4763.833827044907,689.1507359601272
2024,9,감귤,4319.03503643034,2024-09-01,5436.163866831866,-0.20549947679420766,5073.488319586829,-0.14870503993156503,4879.728749822175,5763.08955375168,4700.962720115201,558.5765906846941
2024,10,감귤,1813.7467933925102,2024-10-01,4319.03503643034,-0.5800574021525969,1780.0506670480318,0.018929869226901763,3856.315232218239,5118.452561232429,4703.770730643907,1855.0090502188386
2024,11,감귤,2254.029210452984,2024-11-01,1813.7467933925102,0.242747454421105,2046.9405830904177,0.10116982831514787,2795.603680091945,4160.117821143015,4721.028116257454,1337.5703625601993
2024,12,감귤,2742.64362980827,2024-12-01,2254.029210452984,0.21677377431017897,2376.346765957984,0.15414285031865682,2270.1398778845883,3574.934313853382,4751.552854911644,464.6579369596553
2020,1,수박,2387.644924593182,2020-01-01,,,,,,,,
2020,2,수박,2474.716943126769,2020-02-01,2387.644924593182,0.03646774176374756,,,,,,
2020,3,수박,2349.9893239299613,2020-03-01,2474.716943126769,-0.05040076180963793,,,2404.117063883304,,,63.97455179382539
2020,4,수박,2076.1883563234405,2020-04-01,2349.9893239299613,-0.11651157935842649,,,2300.2982077933902,,,203.85819554788117
2020,6,수박,1332.8518102803582,2020-06-01,2076.1883563234405,-0.358029435903108,,,1919.6764968445866,,,526.3213391422304
2020,7,수박,1068.180895383991,2020-07-01,1332.8518102803582,-0.19857489996633249,,,1492.4070206625966,1948.2620422729503,,522.6022954384047
2020,8,수박,1286.184444490557,2020-08-01,1068.180895383991,0.2040886052621247,,,1229.0723833849688,1764.6852955891798,,141.27637431933525
2020,9,수박,1696.7176984603964,2020-09-01,1286.184444490557,0.31918692200670074,,,1350.3610127783147,1635.0187548114507,,319.14511141998145
2020,10,수박,860.3159991490843,2020-10-01,1696.7176984603964,-0.4929527758626341,,,1281.0727140333458,1386.739867347971,,418.2242795366064
2020,11,수박,1059.6363511706832,2020-11-01,860.3159991490843,0.23168272148692037,,,1205.5566829267211,1217.314533155845,,436.8769942072452
2020,12,수박,848.1629551248136,2020-12-01,1059.6363511706832,-0.1995716698584702,,,922.7051018148604,1136.5330572965877,,118.74152351799542
2021,1,수박,1041.0937333434858,2021-01-01,848.1629551248136,0.22746899879667692,,,982.9643465463274,1132.0185302898367,1540.1402862813936,117.10900271052722
2021,2,수박,2030.209387182286,2021-02-01,1041.0937333434858,0.9500735833480072,2387.644924593182,-0.14970213272888455,1306.4886918835284,1256.022687405125,1510.3539914971523,634.1406034144193
2021,3,수박,2766.116940461495,2021-03-01,2030.209387182286,0.36247864773227656,2474.716943126769,0.11775083940167574,1945.8066869957556,1434.255894405308,1534.6373246083795,865.603331857617
2021,4,수박,2269.1633649612695,2021-04-01,2766.116940461495,-0.17965747153745215,2349.9893239299613,-0.03439418134611949,2355.16323086835,1669.0637887073387,1527.901828027655,375.4157221606122
2021,5,수박,1465.4346343280547,2021-05-01,2269.1633649612695,-0.3541960632027624,2076.1883563234405,-0.29417067104495365,2166.9049799169397,1736.6968359002342,1477.0056845280396,656.3430492936269
2021,6,수박,1392.8220049577237,2021-06-01,1465.4346343280547,-0.049550234223600165,1332.8518102803582,0.04499389520636288,1709.1400014156825,1827.4733442057193,1482.0032007511534,486.35149251719474
2021,7,수박,1638.8498554883847,2021-07-01,1392.8220049577237,0.17663983599837563,1068.180895383991,0.5342437433308045,1499.0354982580545,1927.0993645632022,1529.5589474265196,126.40881833090866
2021,8,수박,1420.9557748373766,2021-08-01,1638.8498554883847,-0.13295548699674797,1286.184444490557,0.104783828574603,1484.2092117611617,1825.5570958390508,1540.7898916220877,134.65947338077763
2021,9,수박,1222.8996827469757,2021-09-01,1420.9557748373766,-0.1393823056266953,1696.7176984603964,-0.2792556570508834,1427.5684376909123,1568.3542195532973,1501.305056979303,208.0539161693755
2021,10,수박,1704.201868338933,2021-10-01,1222.8996827469757,0.3935745444882426,860.3159991490843,0.9809022150285638,1449.3524419744288,1474.1939701162416,1571.6288794117902,241.90437468609116
2021,11,수박,2586.174804169857,2021-11-01,1704.201868338933,0.5175284408592824,1059.6363511706832,1.4406248439029659,1837.7587850852553,1660.9839984232085,1698.8404171617212,691.3811189790559
2021,12,수박,2202.3216505930977,2021-12-01,2586.174804169857,-0.14842506119766075,848.1629551248136,1.5965784490894315,2164.232774367296,1795.9006060291042,1811.6869751174115,442.218426519818
2022,1,수박,2262.171478857212,2022-01-01,2202.3216505930977,0.027175788898954112,1041.0937333434858,1.1728797383038887,2350.2226445400556,1899.7875432572419,1913.4434539102222,206.5201363336929
2022,2,수박,2983.6581994715534,2022-02-01,2262.171478857212,0.31893546857854327,2030.209387182286,0.469630777154741,2482.717109640621,2160.2379473629385,1992.8975216009942,434.8585771219919
2022,3,수박,3170.495502002758,2022-03-01,2983.6581994715534,0.06262020983646721,2766.116940461495,0.1461899732531904,2805.4417267771746,2484.837250572235,2026.5957350627666,479.67068506481417
2022,4,수박,2688.538813052267,2022-04-01,3170.495502002758,-0.15201304926818082,2269.1633649612695,0.18481500916447047,2947.564171508859,2648.8934080244576,2061.5436890703495,242.99721530700705
2022,5,수박,2195.8289833680433,2022-05-01,2688.538813052267,-0.18326305251470631,1465.4346343280547,0.49841482651656865,2684.9544328076895,2583.8357712241555,2122.4098848236818,487.34314550753936
2022,6,수박,1489.498161384898,2022-06-01,2195.8289833680433,-0.32166932276289983,1392.8220049577237,0.06941027359063634,2124.6219859350695,2465.031856356122,2130.4662311926127,602.6835392229424
2022,7,수박,1540.7577480749555,2022-07-01,1489.498161384898,0.03441399796183542,1638.8498554883847,-0.059854236850878095,1742.0282976092988,2344.796234559079,2122.2918889081607,393.8377624139647
2022,8,수박,1697.124220760729,2022-08-01,1540.7577480749555,0.10148673461557478,1420.9557748373766,0.19435400510966572,1575.7933767401944,2130.373904773942,2145.30592606844,108.15621382962641
2022,9,수박,1811.9462934430335,2022-09-01,1697.124220760729,0.06765684637441316,1222.8996827469757,0.4816802383764578,1683.2760874262394,1903.9490366806542,2194.3931436264447,136.12360148905282
2022,10,수박,1914.889280923241,2022-10-01,1811.9462934430335,0.05681348716169543,1704.201868338933,0.12362820185713241,1807.9865983756679,1775.0074479924835,2211.9504280084707,108.93651704394276
2022,11,수박,2038.0631364664239,2022-11-01,1914.889280923241,0.06432427021775178,2586.174804169857,-0.21193914147631365,1921.6329036108993,1748.7131401755469,2166.274455699851,113.20916045060633
2022,12,수박,2133.049555273189,2022-12-01,2038.0631364664239,0.046606219948343686,2202.3216505930977,-0.03145412265336145,2028.6673242209515,1855.9717058235954,2160.5017810898585,109.38321302615518
2023,1,수박,2751.3519850305474,2023-01-01,2133.049555273189,0.28986782244642684,2262.171478857212,0.21624377760277302,2307.4882255900534,2057.7374119828605,2201.26682327097,387.3201294122475
2023,2,수박,4687.20532631925,2023-02-01,2751.3519850305474,0.7036007576715815,2983.6581994715534,0.570959209452818,3190.535622207662,2556.084262909281,2343.2290838416116,1332.5125237929528
2023,3,수박,3247.763424731343,2023-03-01,4687.20532631925,-0.30710024446875817,3170.495502002758,0.024370929616451598,3562.106912027047,2795.3871181239992,2349.6680774023266,1005.4804377751848
2023,4,수박,2690.537440707254,2023-04-01,3247.763424731343,-0.17157222098779656,2688.538813052267,0.0007433880609364341,3541.835397252616,2924.6618114213343,2349.834629706909,1030.3054911653555
2023,5,수박,1985.1232717859364,2023-05-01,2690.537440707254,-0.26218336836668865,2195.8289833680433,-0.09595725039521008,2641.1413790748443,2915.8385006412536,2332.2758204084003,632.7677434383761
2023,6,수박,1689.6941338868685,2023-06-01,1985.1232717859364,-0.14882155788405127,1489.498161384898,0.13440498128298017,2121.784948793353,2841.9459304102,2348.958818116898,514.2267414999441
2023,7,수박,1405.409086229868,2023-07-01,1689.6941338868685,-0.16824645476104516,1540.7577480749555,-0.08784551758003101,1693.4088306342244,2617.62211394342,2337.6797629631405,289.874944523801
2023,8,수박,2775.558960904073,2023-08-01,1405.409086229868,0.9749117805618797,1697.124220760729,0.6354483230814654,1956.887393673603,2299.0143863742237,2427.5493246417523,723.0987818576591
2023,9,수박,2064.4387984396253,2023-09-01,2775.558960904073,-0.25620791072397797,1811.9462934430335,0.13934877976808546,2081.8022818578556,2101.793615325604,2448.5903667248017,685.2399489848398
2023,10,수박,1496.7320974191202,2023-10-01,2064.4387984396253,-0.27499323372995976,1914.889280923241,-0.21837146808953423,2112.2432855876064,1902.8260581109153,2413.7439347661248,640.7522832080283
2023,11,수박,1839.8484326967584,2023-11-01,1496.7320974191202,0.2292436541377636,2038.0631364664239,-0.09725640988400797,1800.3397761851681,1878.6135849293853,2397.2260427853194,285.9080709780833
2023,12,수박,2075.140316453054,2023-12-01,1839.8484326967584,0.1278865582483968,2133.049555273189,-0.027148567025541248,1803.906948856311,1942.8546153570833,2392.4002728836417,290.87430215986916
2024,1,수박,4493.480676155735,2024-01-01,2075.140316453054,1.1653864273796404,2751.3519850305474,0.6331900464221574,2802.823141768516,2457.533213678061,2537.5776638107404,1468.8712474466913
2024,2,수박,4133.088576087889,2024-02-01,4493.480676155735,-0.08020332700666433,4687.20532631925,-0.11821900506895344,3567.236522898893,2683.78814954203,2491.401267958127,1304.696874149461
2024,3,수박,3917.983776004187,2024-03-01,4133.088576087889,-0.05204456573425442,3247.763424731343,0.20636366127199812,4181.517676082604,2992.712312469457,2547.2529638975307,290.7889334478423
2024,4,수박,3655.390546908468,2024-04-01,3917.983776004187,-0.06702254121213547,2690.537440707254,0.35860980471901027,3902.154299666848,3352.4887207176816,2627.6573894142984,239.2420970717975
2024,5,수박,2244.4421995203766,2024-05-01,3655.390546908468,-0.38599113536073326,1985.1232717859364,0.1306311458940992,3272.6055074776773,3419.921015188285,2649.267300058835,900.0436888640477
2024,6,수박,1360.0834008260347,2024-06-01,2244.4421995203766,-0.3940216410488646,1689.6941338868685,-0.19507124185997948,2419.97204908496,3300.744862583782,2621.7997389704324,1157.6773167771723
2024,7,수박,1360.7602563021471,2024-07-01,1360.0834008260347,0.0004976573316763933,1405.409086229868,-0.03176927655099715,1655.0952855495195,2778.6247926081837,2618.079003143122,510.3895113426229
